"AppName","ResourceGroup","Location","DefaultHost","PublicIP"
"va-eis-tmp-out-resph-prod-e","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-out-resph-prod-e.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"DVProcessing-tests-prod-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","dvprocessing-tests-prod-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-DLAPIWrapper-prd-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-dlapiwrapper-prd-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-in-FHIRUpload-prd-e","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-in-fhirupload-prd-e.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-in-orchest-prod-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-in-orchest-prod-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"ihs-ec-prod-tmp-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","ihs-ec-prod-tmp-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-out-rphndwkr-spt-p-e","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-out-rphndwkr-spt-p-e.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"vvs-ec-prod-tmp-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","vvs-ec-prod-tmp-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-in-proc-S24-prod-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-in-proc-s24-prod-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-appointment-retry-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-appointment-retry-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"vvs-lob-prod-tmp-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","vvs-lob-prod-tmp-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"jwt-ec-prod-tmp-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","jwt-ec-prod-tmp-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-vaprofile-prod-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-vaprofile-prod-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-tslapi-prod-east","EIS-PROD-INT-EAST-TMP-RG","USGov Virginia","va-eis-tmp-tslapi-prod-east.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"va-eis-tmp-appointment-retry-e","EIS-PROD-INT-EAST-TMP-RG","USGov Arizona","va-eis-tmp-appointment-retry-e.azurewebsites.us","52.127.2.97"
"func-vanotify-jwt-prod-east","EIS-PROD-INT-EAST-UDO-RG","USGov Virginia","func-vanotify-jwt-prod-east.azurewebsites.us","52.227.216.80"
"schedulejoblob-prod-udo","EIS-PROD-INT-EAST-UDO-RG","USGov Virginia","schedulejoblob-prod-udo.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"intenttofilelob-prod-udo","EIS-PROD-INT-EAST-UDO-RG","USGov Virginia","intenttofilelob-prod-udo.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"vbmslob-prod-udo","EIS-PROD-INT-EAST-UDO-RG","USGov Virginia","vbmslob-prod-udo.eisprodeastase.appserviceenvironment.us","10.125.26.4"
"dependentmaintenancelob-prod-udo","EIS-PROD-INT-EAST-UDO-RG","USGov Virginia","dependentmaintenancelob-prod-udo.eisprodeastase.appserviceenvironment.us","10.125.26.4"
